record_id,location_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id
376,AkRu07336,AkRu07336224,"2021-01-08 10:50:00",1,0,7
377,AmRu13978,AmRu13978224,"2021-01-08 10:55:00",1,0,42
378,AkRu03495,AkRu03495224,"2021-01-08 10:56:00",2,148,1
379,SoMa34255,SoMa34255224,"2021-01-08 11:15:00",1,0,3
380,SoRu37541,SoRu37541224,"2021-01-08 11:29:00",1,200,36
381,AmRu15108,AmRu15108224,"2021-01-08 11:43:00",1,0,28
382,HaRu19905,HaRu19905224,"2021-01-08 11:51:00",1,0,42
383,SoRu38539,SoRu38539224,"2021-01-08 11:57:00",1,0,3
384,AkLu01724,AkLu01724224,"2021-01-08 11:58:00",1,0,36
385,SoKo33099,SoKo33099224,"2021-01-08 12:01:00",1,0,24
386,KiRu30598,KiRu30598224,"2021-01-08 12:04:00",8,59,30
387,KiZu31161,KiZu31161224,"2021-01-08 12:16:00",1,0,48
388,AkRu04383,AkRu04383224,"2021-01-08 12:20:00",1,24,3
389,HaSe21080,HaSe21080224,"2021-01-08 12:20:00",1,0,12
390,AmAs10923,AmAs10923224,"2021-01-08 12:21:00",1,20,5
391,SoRu36015,SoRu36015224,"2021-01-08 12:24:00",1,0,7
392,AkRu08461,AkRu08461224,"2021-01-08 12:52:00",1,0,0
393,HaRu20105,HaRu20105224,"2021-01-08 12:52:00",1,0,48
394,HaAm15979,HaAm15979224,"2021-01-08 13:03:00",1,0,36
395,AkRu07777,AkRu07777224,"2021-01-08 13:09:00",1,0,48
396,KiZu30889,KiZu30889224,"2021-01-08 13:13:00",4,184,5
397,HaDj16931,HaDj16931224,"2021-01-08 13:15:00",1,0,3
398,SoRu35008,SoRu35008224,"2021-01-08 13:33:00",8,199,1
399,HaRu20411,HaRu20411224,"2021-01-08 13:35:00",1,0,4
400,SoRu37843,SoRu37843224,"2021-01-08 13:46:00",5,32,10
401,HaRu17991,HaRu17991224,"2021-01-08 13:55:00",1,240,48
402,AmDa11812,AmDa11812224,"2021-01-08 14:01:00",3,46,8
403,KiMr25237,KiMr25237224,"2021-01-08 14:03:00",1,0,10
404,AkRu07962,AkRu07962224,"2021-01-08 14:04:00",1,29,10
405,AkRu04758,AkRu04758224,"2021-01-08 14:04:00",1,0,10
406,KiZu31403,KiZu31403224,"2021-01-08 14:07:00",1,0,0
407,SoRu35819,SoRu35819224,"2021-01-08 14:07:00",3,281,42
408,KiIs24224,KiIs24224224,"2021-01-08 14:10:00",1,0,8
409,KiRu27581,KiRu27581224,"2021-01-08 14:13:00",1,0,3
410,KiAm22506,KiAm22506224,"2021-01-08 14:18:00",1,0,48
411,AkRu03824,AkRu03824224,"2021-01-08 14:37:00",1,0,0
412,HaAm16117,HaAm16117224,"2021-01-08 14:57:00",1,0,14
413,HaDj16669,HaDj16669224,"2021-01-08 15:08:00",1,0,24
414,SoRu38418,SoRu38418224,"2021-01-08 15:16:00",1,0,36
415,AkRu04138,AkRu04138224,"2021-01-08 15:20:00",1,0,48
416,KiMr24959,KiMr24959224,"2021-01-08 15:24:00",1,0,12
417,KiAm22029,KiAm22029224,"2021-01-08 15:28:00",1,0,36
418,AmPw12493,AmPw12493224,"2021-01-08 15:35:00",1,30,30
419,AkLu02631,AkLu02631224,"2021-01-08 15:42:00",1,0,3
420,SoCh31950,SoCh31950224,"2021-01-08 15:47:00",1,0,10
421,SoMa34088,SoMa34088224,"2021-01-08 15:48:00",2,126,0
422,AmRu15064,AmRu15064224,"2021-01-08 16:03:00",1,0,34
423,KiRu29471,KiRu29471224,"2021-01-08 16:06:00",3,125,8
424,SoKo33117,SoKo33117224,"2021-01-08 16:16:00",1,0,30
425,AmDa12215,AmDa12215224,"2021-01-08 16:19:00",1,0,1
426,SoBa31585,SoBa31585224,"2021-01-08 16:21:00",1,0,1
427,HaRu18270,HaRu18270224,"2021-01-08 16:23:00",1,0,1
428,HaRu19953,HaRu19953224,"2021-01-08 16:24:00",1,0,10
429,SoRu37830,SoRu37830224,"2021-01-08 16:33:00",1,7,30
430,AmRu14093,AmRu14093224,"2021-01-08 16:35:00",1,0,40
431,KiMr25211,KiMr25211224,"2021-01-08 16:43:00",5,137,3
432,AmAs10742,AmAs10742224,"2021-01-08 16:47:00",1,0,0
433,AmPw12629,AmPw12629224,"2021-01-08 16:52:00",1,7,30
434,AkRu05911,AkRu05911224,"2021-01-08 16:57:00",4,73,38
435,KiRu27248,KiRu27248224,"2021-01-08 17:54:00",8,152,26
436,KiMr25211,KiMr25211224,"2021-01-09 06:13:00",6,143,3
437,AmDa11812,AmDa11812224,"2021-01-09 07:13:00",4,77,8
438,AkRu05911,AkRu05911224,"2021-01-09 08:09:00",5,321,38
439,AkRu08557,AkRu08557224,"2021-01-09 08:27:00",5,139,1
440,SoRu35819,SoRu35819224,"2021-01-09 09:19:00",4,300,42
441,AmAs10336,AmAs10336224,"2021-01-09 09:24:00",3,151,46
442,KiZu30889,KiZu30889224,"2021-01-09 10:37:00",5,329,5
443,HaRu17991,HaRu17991224,"2021-01-09 10:49:00",2,497,48
444,AkRu04611,AkRu04611224,"2021-01-09 11:18:00",4,281,28
445,AmRu14536,AmRu14536224,"2021-01-09 11:31:00",4,265,34
446,SoRu37843,SoRu37843224,"2021-01-09 11:55:00",6,94,10
447,SoRu37541,SoRu37541224,"2021-01-09 12:08:00",2,355,36
448,KiRu29471,KiRu29471224,"2021-01-09 12:17:00",4,98,8
449,HaAm15937,HaAm15937224,"2021-01-09 15:02:00",5,94,36
450,AkRu03495,AkRu03495224,"2021-01-09 15:23:00",3,288,1
451,KiRu27509,KiRu27509224,"2021-01-09 15:48:00",3,311,40
452,SoMa34088,SoMa34088224,"2021-01-09 17:10:00",3,230,0
453,KiRu29941,KiRu29941224,"2021-01-09 18:49:00",4,468,30
454,SoRu35819,SoRu35819224,"2021-01-10 06:29:00",5,154,42
455,SoRu37843,SoRu37843224,"2021-01-10 07:23:00",7,31,10
456,SoMa34088,SoMa34088224,"2021-01-10 07:56:00",4,42,0
457,AkRu04611,AkRu04611224,"2021-01-10 08:17:00",5,76,28
458,SoRu37541,SoRu37541224,"2021-01-10 09:26:00",3,95,36
459,KiMr25211,KiMr25211224,"2021-01-10 11:08:00",7,60,3
460,AkRu03495,AkRu03495224,"2021-01-10 11:14:00",4,65,1
461,KiRu29471,KiRu29471224,"2021-01-10 11:35:00",5,44,8
462,AmRu14536,AmRu14536224,"2021-01-10 12:08:00",5,69,34
463,AkRu08557,AkRu08557224,"2021-01-10 12:20:00",6,40,1
464,AkRu05911,AkRu05911224,"2021-01-10 13:07:00",6,63,38
465,KiZu30889,KiZu30889224,"2021-01-10 13:09:00",6,135,5
466,KiRu27509,KiRu27509224,"2021-01-10 16:46:00",4,76,40
467,HaAm15937,HaAm15937224,"2021-01-10 16:48:00",6,18,36
468,KiRu29941,KiRu29941224,"2021-01-10 18:03:00",5,87,30
469,AmDa11812,AmDa11812224,"2021-01-10 18:03:00",5,22,8
470,AmAs10336,AmAs10336224,"2021-01-10 18:34:00",4,59,46
471,HaRu17991,HaRu17991224,"2021-01-10 18:35:00",3,94,48
472,AkRu05911,AkRu05911224,"2021-01-11 06:25:00",7,123,38
473,KiRu29471,KiRu29471224,"2021-01-11 06:31:00",6,62,8
474,AmDa11812,AmDa11812224,"2021-01-11 06:35:00",6,26,8
475,SoMa34088,SoMa34088224,"2021-01-11 06:53:00",5,201,0
476,KiMr25211,KiMr25211224,"2021-01-11 06:54:00",8,132,3
477,KiRu27509,KiRu27509224,"2021-01-11 08:29:00",5,174,40
478,HaRu17991,HaRu17991224,"2021-01-11 08:44:00",4,362,48
479,SoIl32783,SoIl32783224,"2021-01-11 09:01:00",1,0,18
480,AkRu05733,AkRu05733224,"2021-01-11 09:03:00",1,0,8
481,KiAm22435,KiAm22435224,"2021-01-11 09:40:00",1,0,2
482,KiMr24336,KiMr24336224,"2021-01-11 09:44:00",1,0,36
483,HaRu18776,HaRu18776224,"2021-01-11 09:48:00",1,0,34
484,HaRu19447,HaRu19447224,"2021-01-11 09:49:00",1,30,32
485,SoRu39284,SoRu39284224,"2021-01-11 10:02:00",1,0,6
486,KiIs24167,KiIs24167224,"2021-01-11 10:11:00",1,0,10
487,KiMr24884,KiMr24884224,"2021-01-11 10:14:00",1,0,34
488,AkRu03495,AkRu03495224,"2021-01-11 10:15:00",5,102,1
489,AmRu13895,AmRu13895224,"2021-01-11 10:21:00",1,0,10
490,AkRu08079,AkRu08079224,"2021-01-11 10:32:00",1,0,46
491,KiZu30767,KiZu30767224,"2021-01-11 10:33:00",1,0,10
492,HaRu20784,HaRu20784224,"2021-01-11 10:40:00",1,214,3
493,KiRu28090,KiRu28090224,"2021-01-11 10:57:00",1,25,30
494,AkLu01927,AkLu01927224,"2021-01-11 10:57:00",1,30,28
495,SoRu39059,SoRu39059224,"2021-01-11 11:01:00",1,0,1
496,AkHa00450,AkHa00450224,"2021-01-11 11:03:00",1,0,6
497,AmBe11303,AmBe11303224,"2021-01-11 11:09:00",1,0,8
498,AmAs10336,AmAs10336224,"2021-01-11 11:15:00",5,88,46
499,SoMa33994,SoMa33994224,"2021-01-11 11:24:00",1,18,32
500,AmRu14320,AmRu14320224,"2021-01-11 11:29:00",1,0,1
501,KiRu26346,KiRu26346224,"2021-01-11 11:33:00",1,28,8
502,HaYa21472,HaYa21472224,"2021-01-11 11:58:00",1,0,7
503,SoRu39061,SoRu39061224,"2021-01-11 12:02:00",1,57,28
504,HaRu18653,HaRu18653224,"2021-01-11 12:05:00",1,0,28
505,KiZu30889,KiZu30889224,"2021-01-11 12:12:00",7,145,5
506,AkRu07205,AkRu07205224,"2021-01-11 12:27:00",1,0,6
507,AkLu02624,AkLu02624224,"2021-01-11 12:28:00",1,0,34
508,AkRu08557,AkRu08557224,"2021-01-11 12:48:00",7,149,1
509,AmRu14184,AmRu14184224,"2021-01-11 12:58:00",1,0,24
510,KiRu26552,KiRu26552224,"2021-01-11 13:10:00",1,0,10
511,KiRu25551,KiRu25551224,"2021-01-11 13:24:00",1,0,8
512,HaRu18008,HaRu18008224,"2021-01-11 13:27:00",1,30,2
513,HaRu18696,HaRu18696224,"2021-01-11 13:28:00",1,0,30
514,SoRu37764,SoRu37764224,"2021-01-11 13:49:00",1,0,12
515,AkLu02027,AkLu02027224,"2021-01-11 13:55:00",1,0,30
516,SoMa34341,SoMa34341224,"2021-01-11 13:57:00",1,0,30
517,AmRu15874,AmRu15874224,"2021-01-11 13:58:00",1,0,3
518,AkRu04611,AkRu04611224,"2021-01-11 14:01:00",6,173,28
519,HaRu18534,HaRu18534224,"2021-01-11 14:01:00",1,0,48
520,KiRu30250,KiRu30250224,"2021-01-11 14:10:00",1,0,12
521,KiHa23140,KiHa23140224,"2021-01-11 14:12:00",1,0,8
522,AmRu14536,AmRu14536224,"2021-01-11 14:13:00",6,179,34
523,SoMa33659,SoMa33659224,"2021-01-11 14:17:00",1,0,16
524,HaAm15937,HaAm15937224,"2021-01-11 14:19:00",7,37,36
525,AkRu05653,AkRu05653224,"2021-01-11 14:26:00",1,0,6
526,SoRu35083,SoRu35083224,"2021-01-11 14:33:00",1,240,28
527,AmDa11692,AmDa11692224,"2021-01-11 14:34:00",1,0,42
528,HaRu17929,HaRu17929224,"2021-01-11 14:49:00",1,0,24
529,KiIs24201,KiIs24201224,"2021-01-11 14:52:00",1,0,34
530,AmRu15092,AmRu15092224,"2021-01-11 14:54:00",1,46,28
531,AmDa11749,AmDa11749224,"2021-01-11 15:01:00",1,0,2
532,SoIl32316,SoIl32316224,"2021-01-11 15:08:00",1,0,8
533,AmRu14855,AmRu14855224,"2021-01-11 15:14:00",1,0,30
534,HaRu20229,HaRu20229224,"2021-01-11 15:21:00",1,0,3
535,HaAm16000,HaAm16000224,"2021-01-11 15:28:00",1,0,32
536,AmDa11416,AmDa11416224,"2021-01-11 15:29:00",1,0,4
537,SoIl32698,SoIl32698224,"2021-01-11 15:33:00",1,0,3
538,SoRu38011,SoRu38011224,"2021-01-11 15:35:00",1,0,8
539,HaRu18786,HaRu18786224,"2021-01-11 15:44:00",1,8,40
540,AkKi00956,AkKi00956224,"2021-01-11 15:51:00",1,0,5
541,AmAb08977,AmAb08977224,"2021-01-11 15:53:00",1,0,8
542,AmAm09412,AmAm09412224,"2021-01-11 15:56:00",1,0,1
543,AkRu08248,AkRu08248224,"2021-01-11 15:58:00",1,0,5
544,AkRu04809,AkRu04809224,"2021-01-11 16:00:00",1,54,1
545,AkRu07593,AkRu07593224,"2021-01-11 16:03:00",1,0,2
546,KiAm22595,KiAm22595224,"2021-01-11 16:11:00",1,0,8
547,AmRu14140,AmRu14140224,"2021-01-11 16:14:00",1,0,24
548,SoKo33490,SoKo33490224,"2021-01-11 16:19:00",1,0,18
549,AkRu03574,AkRu03574224,"2021-01-11 16:25:00",1,22,12
550,HaRu20399,HaRu20399224,"2021-01-11 16:27:00",1,0,46
551,KiZu31396,KiZu31396224,"2021-01-11 16:30:00",1,21,10
552,SoRu35787,SoRu35787224,"2021-01-11 16:35:00",1,0,14
553,KiRu27475,KiRu27475224,"2021-01-11 16:44:00",1,0,48
554,AmDa11874,AmDa11874224,"2021-01-11 16:45:00",1,0,3
555,SoRu36870,SoRu36870224,"2021-01-11 16:45:00",1,0,42
556,AkRu07600,AkRu07600224,"2021-01-11 16:48:00",1,30,46
557,SoRu38288,SoRu38288224,"2021-01-11 16:48:00",1,0,3
558,SoRu35819,SoRu35819224,"2021-01-11 16:50:00",6,304,42
559,HaRu20112,HaRu20112224,"2021-01-11 16:51:00",1,84,3
560,KiRu29941,KiRu29941224,"2021-01-11 16:56:00",6,258,30
561,SoRu37843,SoRu37843224,"2021-01-11 17:17:00",8,33,10
562,SoRu37541,SoRu37541224,"2021-01-11 17:40:00",4,141,36
563,HaAm15937,HaAm15937224,"2021-01-12 06:27:00",8,48,36
564,AmRu15092,AmRu15092224,"2021-01-12 07:02:00",2,27,28
565,AkRu05911,AkRu05911224,"2021-01-12 07:26:00",8,155,38
566,AmAs10336,AmAs10336224,"2021-01-12 08:03:00",6,101,46
567,AmDa11812,AmDa11812224,"2021-01-12 08:32:00",7,21,8
568,SoMa34088,SoMa34088224,"2021-01-12 08:45:00",6,146,0
569,AmRu14114,AmRu14114224,"2021-01-12 09:07:00",1,0,38
570,SoIl32922,SoIl32922224,"2021-01-12 09:07:00",1,23,10
571,HaRu18624,HaRu18624224,"2021-01-12 09:13:00",1,0,48
572,AkKi01248,AkKi01248224,"2021-01-12 09:16:00",1,0,48
573,SoRu38390,SoRu38390224,"2021-01-12 09:17:00",1,5,12
574,AkRu03161,AkRu03161224,"2021-01-12 09:24:00",1,0,32
575,SoRu38053,SoRu38053224,"2021-01-12 09:27:00",1,0,8
576,SoIl32438,SoIl32438224,"2021-01-12 09:27:00",1,0,28
577,SoRu35819,SoRu35819224,"2021-01-12 09:41:00",7,104,42
578,KiRu29471,KiRu29471224,"2021-01-12 09:42:00",7,91,8
579,SoRu35626,SoRu35626224,"2021-01-12 09:46:00",1,0,18
580,KiIs24134,KiIs24134224,"2021-01-12 09:52:00",1,0,48
581,AmAs10438,AmAs10438224,"2021-01-12 09:59:00",1,0,14
582,AmRu13613,AmRu13613224,"2021-01-12 10:08:00",1,240,42
583,SoRu35083,SoRu35083224,"2021-01-12 10:16:00",2,136,28
584,AkRu06865,AkRu06865224,"2021-01-12 10:44:00",1,0,10
585,SoCh32221,SoCh32221224,"2021-01-12 10:45:00",1,0,1
586,KiRu27273,KiRu27273224,"2021-01-12 10:45:00",1,160,42
587,SoIl32313,SoIl32313224,"2021-01-12 10:47:00",1,0,7
588,KiMr24409,KiMr24409224,"2021-01-12 10:55:00",1,0,6
589,HaRu18126,HaRu18126224,"2021-01-12 11:02:00",1,24,8
590,KiRu29941,KiRu29941224,"2021-01-12 11:03:00",7,251,30
591,AmRu15190,AmRu15190224,"2021-01-12 11:09:00",1,205,30
592,AkLu02603,AkLu02603224,"2021-01-12 11:21:00",1,0,30
593,KiRu26397,KiRu26397224,"2021-01-12 11:24:00",1,0,46
594,SoCh31986,SoCh31986224,"2021-01-12 11:26:00",1,240,10
595,AkRu04050,AkRu04050224,"2021-01-12 11:28:00",1,0,30
596,KiRu30227,KiRu30227224,"2021-01-12 11:30:00",1,0,1
597,KiZu31327,KiZu31327224,"2021-01-12 11:31:00",1,0,36
598,AkKi01415,AkKi01415224,"2021-01-12 11:33:00",1,0,30
599,AkRu06897,AkRu06897224,"2021-01-12 11:38:00",1,0,46
600,AmRu14536,AmRu14536224,"2021-01-12 11:38:00",7,185,34
601,HaRu20112,HaRu20112224,"2021-01-12 11:44:00",2,41,3
602,HaRu17495,HaRu17495224,"2021-01-12 12:12:00",1,30,48
603,KiZu31355,KiZu31355224,"2021-01-12 12:15:00",1,0,1
604,AmAm09797,AmAm09797224,"2021-01-12 12:17:00",1,16,48
605,SoRu38823,SoRu38823224,"2021-01-12 12:17:00",1,24,3
606,AmDa11951,AmDa11951224,"2021-01-12 12:19:00",1,21,1
607,AkHa00645,AkHa00645224,"2021-01-12 12:20:00",1,0,1
608,KiIs24157,KiIs24157224,"2021-01-12 12:23:00",1,0,6
609,KiMr24370,KiMr24370224,"2021-01-12 12:23:00",1,0,5
610,SoRu35656,SoRu35656224,"2021-01-12 12:28:00",1,0,30
611,KiRu30623,KiRu30623224,"2021-01-12 12:37:00",1,0,24
612,AkRu04611,AkRu04611224,"2021-01-12 12:43:00",7,169,28
613,KiRu30062,KiRu30062224,"2021-01-12 12:44:00",1,24,3
614,AkRu04908,AkRu04908224,"2021-01-12 12:45:00",1,0,5
615,SoRu37918,SoRu37918224,"2021-01-12 12:45:00",1,16,18
616,HaAm16100,HaAm16100224,"2021-01-12 12:54:00",1,0,1
617,AmDa11899,AmDa11899224,"2021-01-12 12:54:00",1,0,7
618,HaRu20784,HaRu20784224,"2021-01-12 12:56:00",2,164,3
619,AkKi01240,AkKi01240224,"2021-01-12 13:10:00",1,0,14
620,KiZu31345,KiZu31345224,"2021-01-12 13:17:00",1,16,34
621,AkLu02519,AkLu02519224,"2021-01-12 13:35:00",1,0,16
622,KiMr24477,KiMr24477224,"2021-01-12 13:49:00",1,0,5
623,AkRu08902,AkRu08902224,"2021-01-12 13:57:00",1,0,24
624,AmAs10418,AmAs10418224,"2021-01-12 14:00:00",1,13,40
625,HaDe16493,HaDe16493224,"2021-01-12 14:06:00",1,0,30
626,KiRu26690,KiRu26690224,"2021-01-12 14:06:00",1,0,10
627,AmPw12689,AmPw12689224,"2021-01-12 14:07:00",1,18,36
628,KiRu28247,KiRu28247224,"2021-01-12 14:13:00",1,0,24
629,KiMr24789,KiMr24789224,"2021-01-12 14:32:00",1,0,8
630,AkRu08557,AkRu08557224,"2021-01-12 14:40:00",8,131,1
631,KiRu29505,KiRu29505224,"2021-01-12 14:42:00",1,8,12
632,AkRu03495,AkRu03495224,"2021-01-12 14:43:00",6,60,1
633,SoRu37335,SoRu37335224,"2021-01-12 14:51:00",1,0,38
634,SoRu39467,SoRu39467224,"2021-01-12 14:57:00",1,0,5
635,SoRu39061,SoRu39061224,"2021-01-12 14:58:00",2,23,28
636,KiAm22466,KiAm22466224,"2021-01-12 15:16:00",1,0,1
637,AkRu04809,AkRu04809224,"2021-01-12 15:20:00",2,63,1
638,SoRu37541,SoRu37541224,"2021-01-12 15:22:00",5,127,36
639,KiIs24216,KiIs24216224,"2021-01-12 15:23:00",1,0,1
640,SoRu36430,SoRu36430224,"2021-01-12 15:32:00",1,18,16
641,KiRu25865,KiRu25865224,"2021-01-12 15:34:00",1,0,40
642,AkKi00938,AkKi00938224,"2021-01-12 15:44:00",1,0,5
643,AmRu13745,AmRu13745224,"2021-01-12 16:00:00",1,0,0
644,KiZu31382,KiZu31382224,"2021-01-12 16:01:00",1,21,36
645,AkHa00454,AkHa00454224,"2021-01-12 16:02:00",1,0,32
646,HaRu19301,HaRu19301224,"2021-01-12 16:09:00",1,0,3
647,AkRu07809,AkRu07809224,"2021-01-12 16:18:00",1,0,46
648,KiIs24210,KiIs24210224,"2021-01-12 16:27:00",1,0,2
649,SoRu39282,SoRu39282224,"2021-01-12 16:28:00",1,23,38
650,KiRu25759,KiRu25759224,"2021-01-12 16:51:00",1,0,42
651,KiRu27509,KiRu27509224,"2021-01-12 17:57:00",6,160,40
652,HaRu17991,HaRu17991224,"2021-01-12 18:13:00",5,149,48
653,KiZu30889,KiZu30889224,"2021-01-12 18:29:00",8,250,5
654,KiRu27509,KiRu27509224,"2021-01-13 07:19:00",7,99,40
655,SoMa34088,SoMa34088224,"2021-01-13 07:55:00",7,101,0
656,HaRu20784,HaRu20784224,"2021-01-13 08:07:00",3,168,3
657,SoRu39061,SoRu39061224,"2021-01-13 08:44:00",3,52,28
658,AmDa11812,AmDa11812224,"2021-01-13 09:19:00",8,36,8
659,HaRu17429,HaRu17429224,"2021-01-13 09:30:00",1,0,6
660,KiAm21974,KiAm21974224,"2021-01-13 09:32:00",1,24,8
661,HaRu20279,HaRu20279224,"2021-01-13 09:43:00",1,0,7
662,AkRu03495,AkRu03495224,"2021-01-13 09:47:00",7,74,1
663,SoRu37067,SoRu37067224,"2021-01-13 09:48:00",1,11,30
664,AmPw12418,AmPw12418224,"2021-01-13 09:55:00",1,0,34
665,KiRu29941,KiRu29941224,"2021-01-13 09:59:00",8,222,30
666,AmAm09449,AmAm09449224,"2021-01-13 10:11:00",1,0,30
667,SoRu34765,SoRu34765224,"2021-01-13 10:14:00",1,22,1
668,KiRu28623,KiRu28623224,"2021-01-13 10:21:00",1,0,38
669,AmPw12696,AmPw12696224,"2021-01-13 10:25:00",1,0,34
670,AkRu08226,AkRu08226224,"2021-01-13 10:32:00",1,0,0
671,AkLu01719,AkLu01719224,"2021-01-13 10:34:00",1,0,48
672,KiAm22458,KiAm22458224,"2021-01-13 10:50:00",1,0,34
673,AkRu05812,AkRu05812224,"2021-01-13 10:53:00",1,0,32
674,AkRu06525,AkRu06525224,"2021-01-13 10:55:00",1,0,30
675,HaRu19140,HaRu19140224,"2021-01-13 11:02:00",1,0,1
676,AmRu15014,AmRu15014224,"2021-01-13 11:07:00",1,0,28
677,HaZa21732,HaZa21732224,"2021-01-13 11:24:00",1,0,2
678,AkRu08730,AkRu08730224,"2021-01-13 11:27:00",1,22,48
679,AmAs10811,AmAs10811224,"2021-01-13 11:27:00",1,0,34
680,KiRu25399,KiRu25399224,"2021-01-13 11:39:00",1,0,46
681,AmRu13253,AmRu13253224,"2021-01-13 11:51:00",1,0,42
682,KiRu28829,KiRu28829224,"2021-01-13 11:59:00",1,26,8
683,KiRu29287,KiRu29287224,"2021-01-13 12:01:00",1,0,36
684,KiRu25422,KiRu25422224,"2021-01-13 12:17:00",1,0,1
685,KiZu31045,KiZu31045224,"2021-01-13 12:23:00",1,78,3
686,KiRu30503,KiRu30503224,"2021-01-13 12:35:00",1,0,40
687,HaDj16966,HaDj16966224,"2021-01-13 12:39:00",1,0,12
688,HaRu20589,HaRu20589224,"2021-01-13 12:51:00",1,130,18
689,KiRu30367,KiRu30367224,"2021-01-13 12:57:00",1,0,12
690,SoRu38505,SoRu38505224,"2021-01-13 13:00:00",1,29,5
691,SoRu35083,SoRu35083224,"2021-01-13 13:04:00",3,133,28
692,KiRu27809,KiRu27809224,"2021-01-13 13:13:00",1,75,36
693,AkRu04809,AkRu04809224,"2021-01-13 13:14:00",3,44,1
694,KiRu27220,KiRu27220224,"2021-01-13 13:18:00",1,30,34
695,SoRu35055,SoRu35055224,"2021-01-13 13:20:00",1,0,48
696,HaRu19169,HaRu19169224,"2021-01-13 13:22:00",1,0,3
697,KiIs24072,KiIs24072224,"2021-01-13 13:22:00",1,0,3
698,AmPw12647,AmPw12647224,"2021-01-13 13:23:00",1,0,22
699,HaDe16425,HaDe16425224,"2021-01-13 13:27:00",1,0,42
700,HaRu20112,HaRu20112224,"2021-01-13 13:30:00",3,40,3
701,AmPw12635,AmPw12635224,"2021-01-13 13:33:00",1,0,1
702,HaSe21155,HaSe21155224,"2021-01-13 13:37:00",1,0,36
703,SoRu36575,SoRu36575224,"2021-01-13 13:41:00",1,0,46
704,KiMr25090,KiMr25090224,"2021-01-13 13:47:00",1,0,10
705,HaRu17991,HaRu17991224,"2021-01-13 13:49:00",6,90,48
706,SoRu37714,SoRu37714224,"2021-01-13 14:06:00",1,10,3
707,SoRu38371,SoRu38371224,"2021-01-13 14:06:00",1,15,32
708,AmRu13613,AmRu13613224,"2021-01-13 14:14:00",2,110,42
709,HaRu20522,HaRu20522224,"2021-01-13 14:21:00",1,0,3
710,SoRu37541,SoRu37541224,"2021-01-13 14:35:00",6,100,36
711,SoKo33462,SoKo33462224,"2021-01-13 14:36:00",1,0,34
712,AmRu14536,AmRu14536224,"2021-01-13 14:45:00",8,137,34
713,SoRu35819,SoRu35819224,"2021-01-13 14:46:00",8,199,42
714,KiMr24574,KiMr24574224,"2021-01-13 14:51:00",1,0,48
715,SoRu38598,SoRu38598224,"2021-01-13 15:03:00",1,0,8
716,SoIl32475,SoIl32475224,"2021-01-13 15:11:00",1,0,2
717,SoRu39549,SoRu39549224,"2021-01-13 15:28:00",1,191,48
718,SoIl32590,SoIl32590224,"2021-01-13 15:51:00",1,0,8
719,AmRu15461,AmRu15461224,"2021-01-13 16:00:00",1,0,2
720,AmAb09049,AmAb09049224,"2021-01-13 16:06:00",1,0,18
721,AkKi01118,AkKi01118224,"2021-01-13 16:09:00",1,0,3
722,AmRu13384,AmRu13384224,"2021-01-13 16:19:00",1,0,36
723,KiRu27085,KiRu27085224,"2021-01-13 16:20:00",1,0,36
724,AmDa11853,AmDa11853224,"2021-01-13 16:34:00",1,0,6
725,AkRu03668,AkRu03668224,"2021-01-13 16:35:00",1,107,5
726,HaRu17300,HaRu17300224,"2021-01-13 16:47:00",1,0,18
727,AkHa00693,AkHa00693224,"2021-01-13 16:48:00",1,0,24
728,KiRu27273,KiRu27273224,"2021-01-13 16:49:00",2,115,42
729,AkRu03971,AkRu03971224,"2021-01-13 16:52:00",1,0,6
730,AmAs10336,AmAs10336224,"2021-01-13 16:54:00",7,119,46
731,AmRu15092,AmRu15092224,"2021-01-13 17:02:00",3,48,28
732,AkRu04611,AkRu04611224,"2021-01-13 17:38:00",8,88,28
733,AmRu15190,AmRu15190224,"2021-01-13 18:33:00",2,188,30
734,SoCh31986,SoCh31986224,"2021-01-13 18:48:00",2,168,10
735,KiRu29471,KiRu29471224,"2021-01-13 18:48:00",8,37,8
736,SoCh31986,SoCh31986224,"2021-01-14 06:25:00",3,119,10
737,SoMa34088,SoMa34088224,"2021-01-14 07:08:00",8,53,0
738,KiRu27509,KiRu27509224,"2021-01-14 07:15:00",8,111,40
739,AkRu04809,AkRu04809224,"2021-01-14 07:47:00",4,22,1
740,SoRu37541,SoRu37541224,"2021-01-14 08:25:00",7,185,36
741,AmAs10336,AmAs10336224,"2021-01-14 08:54:00",8,130,46
742,SoRu34910,SoRu34910224,"2021-01-14 09:02:00",1,30,12
743,KiRu25968,KiRu25968224,"2021-01-14 09:11:00",1,91,24
744,SoRu35499,SoRu35499224,"2021-01-14 09:13:00",1,0,1
745,HaSe21055,HaSe21055224,"2021-01-14 09:18:00",1,0,40
746,HaRu20112,HaRu20112224,"2021-01-14 09:22:00",4,50,3
747,SoRu35083,SoRu35083224,"2021-01-14 09:37:00",4,135,28
748,KiRu25542,KiRu25542224,"2021-01-14 09:45:00",1,0,28
749,AkRu03495,AkRu03495224,"2021-01-14 09:48:00",8,88,1
750,HaZa21785,HaZa21785224,"2021-01-14 09:50:00",1,0,1
751,AkLu02132,AkLu02132224,"2021-01-14 09:56:00",1,0,30
752,SoRu39549,SoRu39549224,"2021-01-14 09:56:00",2,206,48
