source_id,date,description,pollutant_ppm,biological,results
HaRu19943224,"2021-01-18 10:20:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu07725224,"2021-01-18 11:05:00","Inorganic contaminants: Selenium, Cadmium, Arsenic, Copper",3.57156,0,"Contaminated: Chemical"
AkRu04382224,"2021-01-18 11:39:00","Inorganic contaminants: Arsenic, Zinc, Arsenic",9.70098,0,"Contaminated: Chemical"
SoRu35893224,"2021-01-18 11:46:00","Inorganic contaminants: Lead, Chromium, Lead, Lead",5.3872,0,"Contaminated: Chemical"
AkRu06256224,"2021-01-18 12:15:00","Inorganic contaminants: Selenium, Copper, Copper",3.34718,0,"Contaminated: Chemical"
AmRu15508224,"2021-01-18 12:21:00","Inorganic contaminants: Silver, Zinc",8.71727,0,"Contaminated: Chemical"
KiRu26742224,"2021-01-18 12:29:00",Clean,0.0384882,0.00000511974,Clean
HaAm16134224,"2021-01-18 12:35:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu25677224,"2021-01-18 12:39:00","Inorganic contaminants: Arsenic, Copper, Copper, Selenium",6.16335,0,"Contaminated: Chemical"
SoMa33975224,"2021-01-18 13:10:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu07996224,"2021-01-18 13:11:00","Inorganic contaminants: Selenium, Lead, Silver, Arsenic",4.09866,0,"Contaminated: Chemical"
SoRu39492224,"2021-01-18 13:13:00",Clean,0.0250624,0.0000693229,Clean
AmRu13820224,"2021-01-18 13:19:00","Inorganic contaminants: Zinc, Zinc, Arsenic, Lead",2.13401,0,"Contaminated: Chemical"
HaDe16647224,"2021-01-18 13:24:00",Clean,0.0217769,0.0000312551,Clean
AkRu08421224,"2021-01-18 13:40:00","Inorganic contaminants: Chromium",6.38128,0,"Contaminated: Chemical"
HaRu20817224,"2021-01-18 14:14:00","Inorganic contaminants: Cadmium, Mercury, Lead, Cadmium",6.01752,0,"Contaminated: Chemical"
AkRu04212224,"2021-01-18 15:31:00","Inorganic contaminants: Copper",5.18686,0,"Contaminated: Chemical"
HaZa21826224,"2021-01-18 16:14:00","Bacteria: E. coli",0,39.1477,"Contaminated: Biological"
KiRu26824224,"2021-01-18 16:28:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu05965224,"2021-01-21 09:17:00",Clean,0.064792,0.000048307,Clean
KiRu27392224,"2021-01-21 09:51:00",Clean,0.0547525,0.0000477696,Clean
SoRu35381224,"2021-01-21 10:17:00",Clean,0.032228,0.0000939272,Clean
HaRu17317224,"2021-01-21 10:21:00","Inorganic contaminants: Arsenic, Silver",4.09391,0,"Contaminated: Chemical"
SoKo33273224,"2021-01-21 10:24:00","Inorganic contaminants: Arsenic, Mercury, Silver",4.40905,0,"Contaminated: Chemical"
KiIs23873224,"2021-01-21 10:38:00","Bacteria: E. coli",0,14.2131,"Contaminated: Biological"
HaDe16497224,"2021-01-21 11:05:00","Bacteria: E. coli",0,3.62236,"Contaminated: Biological"
KiIs23865224,"2021-01-21 11:16:00","Inorganic contaminants: Copper, Barium",7.80947,0,"Contaminated: Chemical"
HaDe16457224,"2021-01-21 11:26:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu05763224,"2021-01-21 11:27:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu03081224,"2021-01-21 12:04:00",Clean,0.0236485,0.0000263273,Clean
HaRu19069224,"2021-01-21 12:33:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkKi01000224,"2021-01-21 13:10:00",Clean,0.0960819,0.0000498546,Clean
KiRu30295224,"2021-01-21 13:26:00","Inorganic contaminants: Zinc, Arsenic, Cadmium",5.10453,0,"Contaminated: Chemical"
AkRu04127224,"2021-01-21 13:26:00","Inorganic contaminants: Arsenic, Mercury, Arsenic, Zinc",4.98578,0,"Contaminated: Chemical"
HaRu18175224,"2021-01-21 13:29:00","Inorganic contaminants: Zinc, Zinc, Copper",7.993,0,"Contaminated: Chemical"
SoMa34143224,"2021-01-21 14:41:00",Clean,0.0364635,0.0000702913,Clean
SoIl32901224,"2021-01-21 14:48:00","Inorganic contaminants: Chromium, Selenium",3.2033,0,"Contaminated: Chemical"
AmRu13233224,"2021-01-21 15:17:00","Inorganic contaminants: Arsenic, Copper, Selenium",3.15571,0,"Contaminated: Chemical"
HaRu18024224,"2021-01-21 15:33:00","Bacteria: E. coli",0,25.4725,"Contaminated: Biological"
KiMr25022224,"2021-01-21 15:39:00","Inorganic contaminants: Selenium, Chromium",5.06792,0,"Contaminated: Chemical"
KiHa23414224,"2021-01-21 15:46:00","Bacteria: E. coli",0,16.4956,"Contaminated: Biological"
SoRu36589224,"2021-01-21 16:02:00","Inorganic contaminants: Lead, Mercury, Copper, Cadmium",9.75108,0,"Contaminated: Chemical"
SoRu34897224,"2021-01-22 10:05:00",Clean,0.0670408,0.00000189273,Clean
SoRu38618224,"2021-01-22 10:16:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
HaRu19432224,"2021-01-22 10:50:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu29907224,"2021-01-22 11:31:00","Inorganic contaminants: Mercury, Chromium",3.51455,0,"Contaminated: Chemical"
KiIs23499224,"2021-01-22 11:58:00","Inorganic contaminants: Lead",4.83662,0,"Contaminated: Chemical"
KiRu26547224,"2021-01-22 12:07:00","Inorganic contaminants: Mercury, Barium, Cadmium, Arsenic",2.19799,0,"Contaminated: Chemical"
AkKi00955224,"2021-01-22 12:47:00","Bacteria: E. coli",0.0812092,40.2273,Clean
HaRu19623224,"2021-01-22 13:08:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaAm15895224,"2021-01-22 13:20:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkLu02070224,"2021-01-22 13:21:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoRu35127224,"2021-01-22 13:59:00","Inorganic contaminants: Mercury, Barium",8.59882,0,"Contaminated: Chemical"
SoRu38472224,"2021-01-22 14:15:00","Inorganic contaminants: Chromium",8.84186,0,"Contaminated: Chemical"
AkLu02145224,"2021-01-22 14:33:00","Inorganic contaminants: Zinc, Copper, Chromium",7.74549,0,"Contaminated: Chemical"
SoIl32983224,"2021-01-22 14:55:00","Inorganic contaminants: Chromium, Arsenic, Zinc",6.62319,0,"Contaminated: Chemical"
HaRu20026224,"2021-01-22 15:00:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
KiRu29361224,"2021-01-22 15:02:00","Inorganic contaminants: Copper, Zinc",9.09763,0,"Contaminated: Chemical"
SoRu36261224,"2021-01-22 15:09:00","Inorganic contaminants: Mercury, Cadmium, Mercury",7.6596,0,"Contaminated: Chemical"
AkRu04399224,"2021-01-22 15:26:00","Inorganic contaminants: Silver, Cadmium, Chromium",8.44749,0,"Contaminated: Chemical"
KiAm22226224,"2021-01-22 15:31:00",Clean,0.0852289,0.0000872703,Clean
SoRu35566224,"2021-01-22 16:02:00","Bacteria: E. coli",0,6.06022,"Contaminated: Biological"
AkRu05429224,"2021-01-22 16:30:00","Inorganic contaminants: Selenium, Zinc, Copper, Arsenic",8.25008,0,"Contaminated: Chemical"
AkRu04646224,"2021-01-22 16:33:00",Clean,0.0865053,0.0000405824,Clean
KiRu28134224,"2021-01-22 16:34:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu04594224,"2021-01-22 16:57:00","Inorganic contaminants: Barium, Zinc, Zinc",9.9857,0,"Contaminated: Chemical"
SoIl32960224,"2021-01-23 09:10:00",Clean,0.085168,0.0000411012,Clean
KiRu26626224,"2021-01-23 10:27:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
SoBa31498224,"2021-01-23 10:47:00",Clean,0.0369816,0.0000837587,Clean
AkRu03234224,"2021-01-23 10:49:00","Inorganic contaminants: Arsenic",6.07917,0,"Contaminated: Chemical"
AkRu03989224,"2021-01-23 11:23:00","Inorganic contaminants: Lead, Cadmium, Copper, Copper",6.70047,0,"Contaminated: Chemical"
KiMr24807224,"2021-01-23 11:43:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu08734224,"2021-01-23 11:47:00","Inorganic contaminants: Lead, Barium, Chromium, Barium",4.89364,0,"Contaminated: Chemical"
KiRu27001224,"2021-01-23 12:01:00","Inorganic contaminants: Chromium, Arsenic, Copper, Barium",9.15689,0,"Contaminated: Chemical"
AkRu08861224,"2021-01-23 12:07:00",Clean,0.094754,0.0000954901,Clean
AkHa00618224,"2021-01-23 12:18:00","Bacteria: E. coli",0,30.8144,"Contaminated: Biological"
AkRu03154224,"2021-01-23 12:39:00","Inorganic contaminants: Lead, Selenium, Copper, Mercury",9.40892,0,"Contaminated: Chemical"
SoMa34579224,"2021-01-23 12:40:00","Inorganic contaminants: Arsenic, Copper, Barium, Lead",1.91719,0,"Contaminated: Chemical"
SoBa31616224,"2021-01-23 12:47:00",Clean,0.0966968,0.0000261743,Clean
KiRu25390224,"2021-01-23 12:48:00","Inorganic contaminants: Silver, Silver",1.64722,0,"Contaminated: Chemical"
AkLu02273224,"2021-01-23 13:02:00","Inorganic contaminants: Lead, Copper",4.94908,0,"Contaminated: Chemical"
SoRu38008224,"2021-01-23 13:07:00","Inorganic contaminants: Barium, Cadmium, Copper, Barium",2.81807,0,"Contaminated: Chemical"
AkRu07590224,"2021-01-23 13:30:00",Clean,0.0859191,0.0000444013,Clean
AmAs10622224,"2021-01-23 13:30:00","Inorganic contaminants: Copper, Copper, Zinc, Arsenic",5.54253,0,"Contaminated: Chemical"
AkRu03539224,"2021-01-23 13:39:00","Inorganic contaminants: Lead, Cadmium, Cadmium",6.01575,0,"Contaminated: Chemical"
AkRu04579224,"2021-01-23 13:43:00","Inorganic contaminants: Zinc, Selenium",9.11716,0,"Contaminated: Chemical"
HaRu20472224,"2021-01-23 14:02:00","Inorganic contaminants: Copper, Copper",7.34135,0,"Contaminated: Chemical"
HaRu18943224,"2021-01-23 14:04:00","Inorganic contaminants: Silver, Selenium, Arsenic",8.95549,0,"Contaminated: Chemical"
KiRu26689224,"2021-01-23 14:06:00","Inorganic contaminants: Lead",3.38886,0,"Contaminated: Chemical"
AkRu07782224,"2021-01-23 14:11:00","Inorganic contaminants: Arsenic, Copper, Mercury",9.9659,0,"Contaminated: Chemical"
KiMr25176224,"2021-01-23 15:24:00","Inorganic contaminants: Barium",7.0077,0,"Contaminated: Chemical"
AkHa00703224,"2021-01-23 15:35:00",Clean,0.0909901,0.0000434834,Clean
HaRu20226224,"2021-01-23 16:01:00","Bacteria: E. coli",0,35.8915,"Contaminated: Biological"
AkLu01896224,"2021-01-23 16:49:00","Inorganic contaminants: Barium, Lead, Chromium",5.62734,0,"Contaminated: Chemical"
SoKo33520224,"2021-01-24 09:08:00",Clean,0.0606088,0.0000842132,Clean
AkRu08082224,"2021-01-24 09:34:00","Inorganic contaminants: Zinc, Arsenic, Zinc",6.98444,0,"Contaminated: Chemical"
KiRu28019224,"2021-01-24 09:37:00","Inorganic contaminants: Cadmium, Arsenic, Cadmium",7.06279,0,"Contaminated: Chemical"
AmRu14127224,"2021-01-24 10:11:00",Clean,0.0396479,0.000090616,Clean
HaSe20907224,"2021-01-24 10:22:00",Clean,0.0858261,0.000000440232,Clean
AmRu12917224,"2021-01-24 10:32:00","Inorganic contaminants: Zinc, Selenium",4.19528,0,"Contaminated: Chemical"
AkRu03339224,"2021-01-24 10:55:00",Clean,0.0868878,0.0000303532,Clean
HaSe20906224,"2021-01-24 11:11:00",Clean,0.010007,0.0000504452,Clean
AkRu02872224,"2021-01-24 11:16:00",Clean,0.0109528,0.0000611666,Clean
HaRu19814224,"2021-01-24 11:33:00","Inorganic contaminants: Zinc, Copper, Arsenic, Chromium",2.62107,0,"Contaminated: Chemical"
AkRu08304224,"2021-01-24 12:07:00",Clean,0.0680549,0.0000544972,Clean
SoBa31554224,"2021-01-24 12:13:00","Inorganic contaminants: Silver, Lead, Zinc",3.56051,0,"Contaminated: Chemical"
KiRu27004224,"2021-01-24 12:21:00","Inorganic contaminants: Silver, Silver",5.6299,0,"Contaminated: Chemical"
HaSe21092224,"2021-01-24 12:42:00","Bacteria: E. coli",0,37.0141,"Contaminated: Biological"
KiRu28585224,"2021-01-24 12:47:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AmRu14133224,"2021-01-24 13:03:00","Inorganic contaminants: Chromium",6.75778,0,"Contaminated: Chemical"
KiMr25067224,"2021-01-24 13:33:00","Bacteria: E. coli",0,27.3962,"Contaminated: Biological"
HaYa21417224,"2021-01-24 14:05:00","Inorganic contaminants: Barium, Cadmium, Cadmium",6.82482,0,"Contaminated: Chemical"
KiRu27183224,"2021-01-24 14:14:00","Inorganic contaminants: Zinc, Copper, Cadmium",8.46065,0,"Contaminated: Chemical"
AkRu03195224,"2021-01-24 14:34:00","Inorganic contaminants: Cadmium",8.36215,0,"Contaminated: Chemical"
SoRu36225224,"2021-01-24 14:36:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu08347224,"2021-01-24 14:51:00","Inorganic contaminants: Lead, Mercury, Chromium",5.8155,0,"Contaminated: Chemical"
HaRu20856224,"2021-01-24 14:52:00","Inorganic contaminants: Barium, Lead, Selenium",4.72476,0,"Contaminated: Chemical"
KiRu26675224,"2021-01-24 15:07:00","Inorganic contaminants: Arsenic",1.32734,0,"Contaminated: Chemical"
SoMa34554224,"2021-01-24 15:25:00",Clean,0.0918475,0.0000889864,Clean
AmRu13120224,"2021-01-24 15:27:00",Clean,0.053975,0.0000814402,Clean
SoMa34388224,"2021-01-24 15:30:00",Clean,0.0696137,0.0000402421,Clean
KiMr24301224,"2021-01-24 15:43:00",Clean,0.0776689,0.0000568897,Clean
KiRu25956224,"2021-01-24 16:00:00",Clean,0.0631376,0.0000637221,Clean
HaRu19264224,"2021-01-24 16:24:00","Inorganic contaminants: Mercury, Cadmium, Copper",4.27496,0,"Contaminated: Chemical"
HaRu17855224,"2021-01-25 09:06:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu04297224,"2021-01-25 09:07:00",Clean,0.0567048,0.0000479417,Clean
AkRu07184224,"2021-01-25 09:15:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkKi01486224,"2021-01-25 09:49:00",Clean,0.088899,0.0000485419,Clean
KiRu29289224,"2021-01-25 10:02:00","Inorganic contaminants: Zinc, Zinc, Mercury, Lead",1.9474,0,"Contaminated: Chemical"
AkRu06849224,"2021-01-25 10:05:00","Inorganic contaminants: Chromium, Silver, Arsenic",2.47736,0,"Contaminated: Chemical"
SoRu39019224,"2021-01-25 11:12:00",Clean,0.02986,0.0000988846,Clean
AkRu05540224,"2021-01-25 11:28:00","Inorganic contaminants: Silver, Arsenic, Mercury, Silver",9.55177,0,"Contaminated: Chemical"
KiMr25111224,"2021-01-25 11:35:00","Inorganic contaminants: Chromium, Barium",8.33901,0,"Contaminated: Chemical"
KiRu29965224,"2021-01-25 11:41:00","Inorganic contaminants: Lead, Arsenic, Barium, Lead",3.38477,0,"Contaminated: Chemical"
HaRu17108224,"2021-01-25 12:08:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu29787224,"2021-01-25 12:18:00","Inorganic contaminants: Barium, Mercury",4.9435,0,"Contaminated: Chemical"
HaRu19997224,"2021-01-25 12:21:00","Inorganic contaminants: Mercury, Copper",7.10122,0,"Contaminated: Chemical"
KiMr24430224,"2021-01-25 12:30:00",Clean,0.0813465,0.0000487971,Clean
KiHa23333224,"2021-01-25 12:30:00","Bacteria: E. coli",0,25.9385,"Contaminated: Biological"
KiRu30281224,"2021-01-25 12:37:00","Inorganic contaminants: Silver",3.8185,0,"Contaminated: Chemical"
AkRu05092224,"2021-01-25 12:52:00",Clean,0.0491501,0.0000473317,Clean
AkRu04590224,"2021-01-25 12:58:00","Inorganic contaminants: Silver, Barium",1.75482,0,"Contaminated: Chemical"
SoRu38673224,"2021-01-25 13:43:00","Inorganic contaminants: Selenium, Silver, Mercury",6.50587,0,"Contaminated: Chemical"
AkRu04207224,"2021-01-25 13:47:00",Clean,0.0121267,0.0000902674,Clean
SoRu38003224,"2021-01-25 14:03:00","Inorganic contaminants: Arsenic, Mercury, Copper, Mercury",3.46786,0,"Contaminated: Chemical"
SoCh32143224,"2021-01-25 14:18:00","Inorganic contaminants: Silver, Selenium",6.74403,0,"Contaminated: Chemical"
KiRu28529224,"2021-01-25 14:24:00",Clean,0.0690387,0.00000934166,Clean
AkRu08837224,"2021-01-25 14:44:00","Inorganic contaminants: Barium",1.2555,0,"Contaminated: Chemical"
SoMa34489224,"2021-01-25 14:49:00","Inorganic contaminants: Silver, Selenium",3.90168,0,"Contaminated: Chemical"
KiIs23529224,"2021-01-25 15:13:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu26960224,"2021-01-25 15:28:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkLu01644224,"2021-01-25 15:31:00","Inorganic contaminants: Copper, Mercury, Barium, Chromium",7.72286,0,"Contaminated: Chemical"
HaDj16869224,"2021-01-25 15:53:00","Inorganic contaminants: Selenium, Chromium, Selenium",3.10187,0,"Contaminated: Chemical"
AkLu01725224,"2021-01-25 16:02:00",Clean,0.037144,0.0000759062,Clean
HaAm16039224,"2021-01-25 16:05:00","Inorganic contaminants: Selenium, Copper, Silver",3.40753,0,"Contaminated: Chemical"
AkRu02731224,"2021-01-25 16:48:00","Inorganic contaminants: Lead",7.03572,0,"Contaminated: Chemical"
AkRu06596224,"2021-01-25 16:51:00","Bacteria: E. coli",0,47.5042,"Contaminated: Biological"
AmPw12325224,"2021-01-28 09:03:00",Clean,0.0558025,0.0000515062,Clean
SoRu39509224,"2021-01-28 09:04:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
SoIl32949224,"2021-01-28 09:15:00","Inorganic contaminants: Silver, Zinc",1.80523,0,"Contaminated: Chemical"
AkRu07352224,"2021-01-28 09:18:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu28243224,"2021-01-28 09:22:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AmPw12709224,"2021-01-28 09:33:00",Clean,0.0427078,0.0000298121,Clean
AkRu07343224,"2021-01-28 09:40:00",Clean,0.0912472,0.000094542,Clean
SoRu36904224,"2021-01-28 09:54:00","Inorganic contaminants: Selenium",5.86319,0,"Contaminated: Chemical"
SoRu37697224,"2021-01-28 10:00:00",Clean,0.0840197,0.0000832738,Clean
KiRu28391224,"2021-01-28 10:01:00","Inorganic contaminants: Silver",5.86549,0,"Contaminated: Chemical"
AmAb08944224,"2021-01-28 10:11:00",Clean,0.0410911,0.0000327431,Clean
KiRu29412224,"2021-01-28 10:39:00","Bacteria: E. coli",0,9.70528,"Contaminated: Biological"
HaRu20344224,"2021-01-28 10:51:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoRu39251224,"2021-01-28 11:06:00","Inorganic contaminants: Zinc, Zinc, Chromium, Chromium",3.58566,0,"Contaminated: Chemical"
KiIs23569224,"2021-01-28 11:10:00",Clean,0.0463789,0.000013894,Clean
SoRu38525224,"2021-01-28 11:28:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkHa00416224,"2021-01-28 12:37:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiAm21968224,"2021-01-28 12:56:00","Inorganic contaminants: Zinc, Chromium, Lead",1.7506,0,"Contaminated: Chemical"
KiHa23054224,"2021-01-28 13:08:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AmRu15234224,"2021-01-28 13:10:00",Clean,0.0613143,0.0000712406,Clean
AmAm09998224,"2021-01-28 13:30:00",Clean,0.0541299,0.000014521,Clean
AmRu15371224,"2021-01-28 13:57:00",Clean,0.0464694,0.0000588832,Clean
KiRu25366224,"2021-01-28 14:56:00",Clean,0.0968877,0.000050853,Clean
AkRu03253224,"2021-01-28 15:49:00",Clean,0.0140793,0.0000776156,Clean
AkLu02290224,"2021-01-28 15:59:00","Inorganic contaminants: Zinc",9.5653,0,"Contaminated: Chemical"
HaRu18381224,"2021-01-29 09:04:00","Inorganic contaminants: Silver, Zinc, Cadmium",2.5829,0,"Contaminated: Chemical"
AkRu08790224,"2021-01-29 10:22:00","Inorganic contaminants: Silver, Chromium, Lead",8.39461,0,"Contaminated: Chemical"
KiMr24419224,"2021-01-29 10:25:00","Bacteria: E. coli",0,6.01384,"Contaminated: Biological"
HaAm16195224,"2021-01-29 10:41:00","Inorganic contaminants: Chromium",4.09763,0,"Contaminated: Chemical"
AkRu04812224,"2021-01-29 10:55:00",Clean,0.0549035,0.0000355189,Clean
AkLu02648224,"2021-01-29 10:56:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkHa00155224,"2021-01-29 11:02:00","Inorganic contaminants: Barium, Mercury",3.36041,0,"Contaminated: Chemical"
KiRu25926224,"2021-01-29 11:07:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
HaZa21881224,"2021-01-29 11:14:00","Inorganic contaminants: Arsenic",7.87269,0,"Contaminated: Chemical"
AmRu14939224,"2021-01-29 11:21:00","Inorganic contaminants: Selenium",7.50372,0,"Contaminated: Chemical"
AmRu14361224,"2021-01-29 12:23:00",Clean,0.0963366,0.0000447479,Clean
KiHa22715224,"2021-01-29 12:36:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkLu01981224,"2021-01-29 12:41:00",Clean,0.0274586,0.0000171826,Clean
KiZu31113224,"2021-01-29 12:47:00",Clean,0.0181854,0.0000516694,Clean
SoCh31975224,"2021-01-29 13:04:00",Clean,0.0537673,0.00000679915,Clean
AmRu12898224,"2021-01-29 13:13:00","Inorganic contaminants: Selenium",6.08822,0,"Contaminated: Chemical"
HaRu20808224,"2021-01-29 13:50:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiZu31363224,"2021-01-29 14:07:00","Inorganic contaminants: Arsenic, Mercury, Chromium",8.91159,0,"Contaminated: Chemical"
KiRu27779224,"2021-01-29 14:14:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaRu19424224,"2021-01-29 14:15:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaRu17026224,"2021-01-29 15:11:00","Inorganic contaminants: Selenium, Lead, Arsenic",4.45992,0,"Contaminated: Chemical"
AkRu07633224,"2021-01-29 15:12:00","Inorganic contaminants: Copper, Lead, Mercury, Zinc",5.96972,0,"Contaminated: Chemical"
SoIl33029224,"2021-01-29 15:46:00","Inorganic contaminants: Cadmium, Lead",6.51589,0,"Contaminated: Chemical"
KiHa22704224,"2021-01-29 15:48:00",Clean,0.0792957,0.0000789875,Clean
AkRu04710224,"2021-01-29 16:01:00",Clean,0.0641068,0.0000745403,Clean
